ID,Text,Label
3901,"""මූත් 2015 දී ජෙප්පො එක්ක එකතුවෙලා රය කන්න දායක වෙච්ච පල්ලි කාක්කෙක්. දැන් අනුරය ඩයස්පෝරා ඉල්ලීම් එකින් එක ඉටු කරද්දි මූ සද්ද නෑ. මූ දේශපාලනයෙන් එලවිය යුතු භයානක චරිතයක්.  """,Non Toxic
3902,""" දෙයියනේ කියලා කොහොම හරි එහෙම උනොත් රටට නම් වරදින් නෑ ඉතින් """,Non Toxic
3903,"""  අර කලින් කියපු ආණ්ඩුවට කඩන් වැටෙනවා කිව්ව දවස සංසෝදනය කරාද?.

""",Non Toxic
3904,"""  මේකේ ගොඩක් උන්ට ඔබ කියන දේ තේරුනේ නෑ.""",Non Toxic
3905,""" පක්ෂයේ කවුරුහරි වැරැද්දක් කලොත් ඒකට විරුද්ධව ක්‍රියාමාර්ග ගන්න ඕනෙ. """,Non Toxic
3906,""" ආර්ථික දර්ශක වලින් බදු එකතුකිරීම වගේ එව්වගෙන් මාලිමාව ගොඩක් උඩින් තියෙන්නෙ """,Non Toxic
3907,"""  ඔව් ඔව් ඊලම හදන්න ඕනි නිසා තමා ඒ කාලෙත් යුද්ධ කරමු කිව්වෙ""",Non Toxic
3908,"""  ඇයි හදිස්සිද? ඔයත් සජීගේ හයිබ්‍රිඩ් ශුක්‍රානු බෝලයක් නේද..අයියෝ..කමක් නෑ..ඔහේ කියවහංකෝ""",Non Toxic
3909,"""  මේ අවුරුදු ගානෙම එක එක කට්ටිය පත්වුනු මුල් මාස කීපෙ හැමෝම හිතුවෙ ඔයා හිතන විදියට තමා. """,Non Toxic
3910,"""  අවුරුද්ද ,දෙක පහුවෙනකොටනෙ නියම හැටි පේන්නෙ""",Non Toxic
3911,"""   ඉතුරැ ටික කනවා කියන්නේ, ඉතුරැ තියනවද බන් , අනේ ගොනෝ """,Non Toxic
3912,"""  කොලබින් චන්දෙටවත් ඉල්ලපු නැටි හාල් කෑලි වලට මයික් අල්ලන උන්ට ගහල පන්නන්න ඕන""",Non Toxic
3913,""" මුට වඩා දේසපාලන අනාතයෙක් දැක්කොත් අටපට්ටමට කියන්ටෝන """,Non Toxic
3914,""" මුන් දෙන්නා තමයි හෙල උරුමයක් කියලා එකක් ගෙනල්ලා ජාතිවාදය දේශපාලනයට ගෙනාවෙ.ඒ පව දැන් දෙන්නා දෙපැත්තට වෙලා ගෙවනවා.""සංඝයා බේද කිරීම"" """,Non Toxic
3915,""" සිරාවට.. ලෝකෙට පොර ටෝක් දුන්නට මූ ජරාම සතෙක්..  """,Non Toxic
3916,"""
කිසිම තේරුමක් නැති කතාවක්නේ. එහෙම කියන එකේ අර්ථයක් තියෙනව දැනට මොවුන්ට වඩා ප්‍රගතිශීලි කණ්ඩායමක් ඉන්නවා නම්...  """,Non Toxic
3917,"""  පාරෙ රේස් පැදල බෙල්ල කඩාගත්ත එකා නේද..""",Non Toxic
3918,""" පිටිපස්සෙන් ඇවිල්ල හැප්පුනු එකෙක් කොහොමද බං යට කරා කියන්නෙ?  """,Non Toxic
3919,""" ටිකක් අනුන් කියන ඒවම නොඅහා හොයල බලල කතා කරපං. උඹ %3 මොලේ තියෙන ජෙප්පෙක් නේද """,Non Toxic
3920,"""ට්‍රම්පච්චී ගැනත් තව කතාවක් කියන්නකෝ මාමේ  """,Non Toxic
3921,""" ෆික්ස් තියනවනෙ ගෙවල එලියට එන්න පුළුවන් """,Non Toxic
3922,""" මදි මදි දඩුවම් මුන්ව අවුරුදු 25 දාලා දේපොල රාජසන්තක කරන්න ඔනෙ """,Non Toxic
3923,"""  බන්ධනාගාරේ ෆැමිලි රූම්ස් හෝ කබානා හදන්න යනවා කියන පුවත අසත්‍යයි""",Non Toxic
3924,"""යාලුවෝ බිංදුවටම වැටිලා. හොරකනකොට හිටපු යාළුවො එකෙක්වත් නෑ.   """,Non Toxic
3925,""" පවු හොරා කනකොට ඕවා හිතුනෙ නැද්ද මන්දා. """,Non Toxic
3926,""" නැ මොලා ගු ඇම් පියෙ ගැනු වෙනුවෙන් පෙනි හිටින වෙලා එකට හොරා කාපු උං වෙනුවෙං ඇප තියන්න ගියානම් මොකද""",Non Toxic
3927,""" පව්ල් පිටින් එකතු වෙලා බලේ තියෙන කාලෙ හොරාකෑවට පේනව නේද බලේ නැති දාට ඇප තියන්නවත් එකෙක් ඉදිරිපත්වෙලා නෑනෙ """,Non Toxic
3928,""" අපට පක්ෂ දේශපාලනය වැඩක්ම නෑ නමුත් ජනතා මුදල් සුරාකාපු අය මොන පක්ෂයේ උනත් දඩුවම් ලබන කොට සුදු හුණු ගෑමෙන් වැලකුනානමිි ඔහුයි සුපිරි පුරවැසියා .....
 """,Non Toxic
3929,"""ඇයි බයියෝ නැද්ද මුන්ට ඇප දෙන්ඩ.උන්ට කලින්ම බඩ යනව ඇති හිටගෙනම මෙව්ව දැකල  """,Non Toxic
3930,"""  නාමල්ලා එහෙම ආවේ නැද්ද ඇප දෙන්න""",Non Toxic
3931,""" කෙහෙලිය සමිපතයන් හට රෙන්ට් එකට ගෙයක් අරන් ඒක සිරි මැදිරියක් බවට පත් කරන ලෙස මම යෝජනා කරමි. """,Non Toxic
3932,""" රැඳවියොන්ට හොඳ සැපක් ගත්තහැකි """,Non Toxic
3933,""" කෙහෙලිය සමිපතයන් හට රෙන්ට් එකට ගෙයක් අරන් ඒක සිරි මැදිරියක් බවට පත් කරන ලෙස මම යෝජනා කරමි.
 """,Non Toxic
3934,"""කෝ අර වට කරං හිටපු කට්ටිය. පෙනී හිටපු කට්ටිය අන්තිමට ඇපේටවත් ගන්න කෙනෙක් නෑ. ඔන්න අනික් අයටත් වෙන සන්තෑසිය  """,Non Toxic
3935,"""හොරකම් කරණකොට හිටපු යාලුවො බේරගන්න එන්නෙ නෑ.මතක තියාගනින්  """,Non Toxic
3936,"""ඇප දෙන්නවත් එකෙක් නැද්ද කොහෙද  """,Non Toxic
3937,"""  ශරීර ඇප දෙන්න උන් ඉතුරු වෙයිද පව්ල් පිටින් හොරා කාලා එක මිටට ඇතුලට ගියාම..
""",Non Toxic
3938,""" අනේ බුදු සර් මේ මොකක්ද උනේ.මුන්ට හෙණ ගහන්න ඕන මේ කරන අපරාදෙට. """,Non Toxic
3939,"""  ඔබතුමා වගේ අහිංසක මනුස්සයෙක්ගෙන් පළි ගන්නවට""",Non Toxic
3940,"""  ඔබතුමා වෙනුවෙන් අපි ජීවිතේ උනත් දෙනවා සර්.අනේ ලොකු මැඩම් පොඩි මැඩම් """,Non Toxic
3941,""" කාරි නෑ කාරි නෑ. අනිත් අයත් මේ වගේ වෙන්න.  """,Non Toxic
3942,""" කෙහෙලිය ලොක්ක පවුල් පිටින්මනෙ හොරකන් කරල තියෙන්නෙ. """,Non Toxic
3943,"""  පුදුම පවුලක් තමයි මුන් නම්. මාලිමාව බලයට ආවෙ නැත්තන් ජීවිතේට අහුවෙන්නෙ නෑ. """,Non Toxic
3944,"""  මාලිමාව ආවෙ නැත්තං මේවා යට යන ෆයිල් බ්‍රොරො
 """,Non Toxic
3945,""" මහාධිකරණ විනිසුරැවන් පත් කරන්නෙ ඉවත් කරන්නෙ කවුද. """,Non Toxic
3946,"""  ඇත්තටම දැන් වත් තණකොළ කන එක නවත්තපන්, අපරාදේ උබේ අනාගතේ""",Non Toxic
3947,""" කුඩු ගහල හිය එව්න්ටත් ඇප දෙන්ට මිනිස්සු ඉන්නවා. බින්දුවට වැටිල ඉන්නෙ ",Non Toxic
3948,"""මිනිස්සු දන්නවා මුන්ට ශාරීර ඇප දුන්නොත් ඉතින් දෙන එකාට ආයේ ලොවෙත් ඇප නැති වෙනවා කියලා... """,Non Toxic
